track_id,track_name,artists,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
trk_01626,Musica 01626,Artista 224,indie,48,0.5411,0.565,-4.8109,0.252,0.2833,0.2954,0.1052,0.6565,63.56,214543
trk_01627,Musica 01627,Artista 171,hip-hop,69,0.6397,0.2114,-7.0996,0.02,0.0713,0.2061,0.4699,0.8684,119.65,224999
trk_01628,Musica 01628,Artista 232,rock,88,0.6734,0.8278,-4.3622,0.0682,0.2191,0.0215,0.1027,0.4586,143.67,266425
trk_01629,Musica 01629,Artista 046,rock,62,0.8267,0.4811,-1.4937,0.0699,0.2199,0.034,0.2817,0.6616,112.32,265061
trk_01630,Musica 01630,Artista 153,hip-hop,90,0.5201,0.6299,-0.7572,0.3082,0.2558,0.0001,0.2137,0.4784,118.18,246300
trk_01631,Musica 01631,Artista 154,electronic,79,0.5601,0.7851,-4.1637,0.1157,0.2137,0.0302,0.0734,0.6897,150.23,220582
trk_01632,Musica 01632,Artista 034,latin,78,0.7332,0.6702,-5.1805,0.078,0.3245,0.097,0.1284,0.487,80.39,242850
trk_01633,Musica 01633,Artista 234,funk,70,0.9096,0.4816,-5.3738,0.4316,0.3731,0.313,0.2805,0.3929,113.36,375974
trk_01634,Musica 01634,Artista 052,funk,91,0.9311,0.9097,-2.1862,0.0195,0.53,0.2087,0.1737,0.2227,101.75,397438
trk_01635,Musica 01635,Artista 146,dance,61,0.7779,0.3366,-11.8473,0.116,0.3891,0.0429,0.0782,0.4256,115.57,247323
trk_01636,Musica 01636,Artista 138,hip-hop,58,0.3381,0.2502,-2.5488,0.1034,0.4857,0.1472,0.5961,0.2664,117.24,194473
trk_01637,Musica 01637,Artista 057,hip-hop,68,0.4963,0.4857,-2.8711,0.0686,0.194,0.171,0.503,0.3802,145.09,216381
trk_01638,Musica 01638,Artista 182,r&b,71,0.8091,0.7007,-5.7249,0.0975,0.0736,0.1814,0.3578,0.9024,82.34,259966
trk_01639,Musica 01639,Artista 141,rock,50,0.883,0.7352,-6.8448,0.0046,0.6738,0.1682,0.1692,0.1698,131.33,165328
trk_01640,Musica 01640,Artista 021,funk,63,0.6082,0.8476,-7.9524,0.2559,0.2484,0.0525,0.1744,0.5234,162.92,252405
trk_01641,Musica 01641,Artista 069,indie,73,0.5917,0.678,-3.0561,0.0142,0.1043,0.1454,0.091,0.5208,105.67,224757
trk_01642,Musica 01642,Artista 159,pop,73,0.8366,0.7111,1.0,0.0857,0.1294,0.1615,0.1178,0.1327,126.42,134924
trk_01643,Musica 01643,Artista 092,electronic,60,0.3666,0.5977,-13.3867,0.2522,0.1096,0.0192,0.2525,0.5434,95.88,235599
trk_01644,Musica 01644,Artista 040,rock,46,0.1428,0.4194,-6.31,0.0022,0.2999,0.1214,0.0074,0.4737,167.01,188042
trk_01645,Musica 01645,Artista 195,rock,23,0.3654,0.6279,-10.621,0.3125,0.2306,0.0847,0.0645,0.2469,70.43,271321
trk_01646,Musica 01646,Artista 240,electronic,29,0.478,0.1235,-9.0886,0.2547,0.48,0.0529,0.1146,0.2348,115.49,205657
trk_01647,Musica 01647,Artista 024,rock,69,0.4794,0.6396,-6.4153,0.1636,0.5108,0.0536,0.4547,0.5312,119.73,139066
trk_01648,Musica 01648,Artista 017,indie,59,0.3388,0.4874,-1.3358,0.0211,0.3785,0.1036,0.253,0.8515,68.65,190634
trk_01649,Musica 01649,Artista 130,r&b,51,0.6903,0.2906,-6.1946,0.1121,0.5251,0.0107,0.1359,0.4702,82.58,224521
trk_01650,Musica 01650,Artista 115,indie,63,0.6395,0.676,-2.3464,0.1684,0.4144,0.037,0.4464,0.8822,101.47,109644
trk_01651,Musica 01651,Artista 118,rock,51,0.6476,0.3672,-8.076,0.2217,0.2672,0.3194,0.1696,0.575,109.73,248229
trk_01652,Musica 01652,Artista 036,rock,56,0.5283,0.7612,-3.5826,0.0228,0.1427,0.3042,0.3389,0.4606,123.21,173711
trk_01653,Musica 01653,Artista 064,rock,55,0.6257,0.7222,-4.0108,0.0187,0.286,0.0451,0.0727,0.5668,59.29,254768
trk_01654,Musica 01654,Artista 242,pop,56,0.3494,0.3791,0.0205,0.0446,0.3595,0.1147,0.1652,0.1705,139.15,311669
trk_01655,Musica 01655,Artista 034,r&b,84,0.7139,0.8734,-4.2591,0.0242,0.4146,0.2125,0.027,0.5073,109.81,276376
trk_01656,Musica 01656,Artista 158,hip-hop,66,0.7423,0.5401,-4.7675,0.0531,0.0952,0.2165,0.1211,0.3632,123.72,207814
trk_01657,Musica 01657,Artista 035,rock,65,0.7843,0.2907,-3.0703,0.1218,0.2026,0.0947,0.0713,0.5197,111.82,266576
trk_01658,Musica 01658,Artista 107,latin,49,0.5804,0.8203,-6.3355,0.191,0.2268,0.0424,0.5084,0.3769,97.4,243637
trk_01659,Musica 01659,Artista 240,hip-hop,67,0.8685,0.8015,-9.0974,0.0741,0.3392,0.0131,0.3796,0.4651,139.37,218523
trk_01660,Musica 01660,Artista 053,pop,78,0.7628,0.7788,-5.6168,0.2883,0.2113,0.0009,0.293,0.6755,152.15,378047
trk_01661,Musica 01661,Artista 055,pop,80,0.7799,0.7575,-2.3807,0.0808,0.5629,0.0142,0.0663,0.613,154.88,264808
trk_01662,Musica 01662,Artista 036,funk,65,0.6982,0.714,-5.7205,0.1067,0.2945,0.092,0.1768,0.147,131.71,187599
trk_01663,Musica 01663,Artista 222,indie,39,0.5818,0.7695,-3.8784,0.0793,0.4201,0.0076,0.0551,0.6571,90.31,228310
trk_01664,Musica 01664,Artista 191,rock,62,0.8271,0.5183,-7.362,0.1403,0.5622,0.1201,0.1419,0.4354,108.94,243880
trk_01665,Musica 01665,Artista 040,r&b,62,0.5014,0.7951,-4.731,0.2854,0.6716,0.0007,0.0621,0.1677,98.58,239379
trk_01666,Musica 01666,Artista 034,latin,78,0.5169,0.8061,-8.1377,0.0114,0.5171,0.0471,0.2084,0.2438,107.47,216409
trk_01667,Musica 01667,Artista 008,latin,48,0.2917,0.4318,-3.8071,0.0655,0.1715,0.001,0.2001,0.4908,84.73,234018
trk_01668,Musica 01668,Artista 043,rock,64,0.7042,0.8103,-1.9971,0.2771,0.4209,0.0041,0.1131,0.2009,156.34,205897
trk_01669,Musica 01669,Artista 008,pop,75,0.8108,0.5817,-0.2608,0.0449,0.5037,0.1054,0.2013,0.6822,120.3,231572
trk_01670,Musica 01670,Artista 172,latin,71,0.8199,0.7905,-7.6882,0.233,0.5031,0.015,0.0449,0.4826,100.74,315440
trk_01671,Musica 01671,Artista 158,hip-hop,61,0.3938,0.2107,-0.7673,0.1918,0.2909,0.1736,0.091,0.4118,134.49,237957
trk_01672,Musica 01672,Artista 214,sertanejo,83,0.7046,0.7516,-5.8232,0.0522,0.3067,0.0341,0.2208,0.6879,108.66,224375
trk_01673,Musica 01673,Artista 136,indie,58,0.8798,0.3439,-12.9873,0.115,0.3515,0.1153,0.1184,0.5294,120.18,286192
trk_01674,Musica 01674,Artista 077,pop,68,0.696,0.6251,-1.4673,0.1738,0.2853,0.0878,0.2189,0.6026,96.68,264444
trk_01675,Musica 01675,Artista 219,indie,32,0.6663,0.4982,-2.0756,0.0176,0.9246,0.0268,0.422,0.3926,94.46,202979
trk_01676,Musica 01676,Artista 152,r&b,64,0.8274,0.6657,-6.3903,0.1315,0.1282,0.0587,0.1393,0.3881,146.05,155607
trk_01677,Musica 01677,Artista 090,funk,60,0.6018,0.7767,-7.7563,0.2591,0.2892,0.0248,0.0367,0.2985,136.18,137593
trk_01678,Musica 01678,Artista 182,electronic,49,0.4547,0.6583,-13.6799,0.2436,0.2208,0.081,0.0587,0.2741,153.21,257179
trk_01679,Musica 01679,Artista 023,latin,57,0.8241,0.6573,-9.4061,0.1361,0.2999,0.0457,0.1669,0.5453,111.59,361424
trk_01680,Musica 01680,Artista 175,electronic,72,0.829,0.511,-8.4536,0.1166,0.2088,0.2159,0.1548,0.3217,118.42,208209
trk_01681,Musica 01681,Artista 045,indie,60,0.7399,0.8231,-1.7704,0.0214,0.3855,0.0943,0.1314,0.3599,133.13,80946
trk_01682,Musica 01682,Artista 131,latin,55,0.4843,0.3296,-5.6372,0.1318,0.11,0.0435,0.0219,0.2953,104.12,281623
trk_01683,Musica 01683,Artista 116,indie,69,0.755,0.7127,-4.1593,0.2503,0.398,0.064,0.022,0.456,87.54,233508
trk_01684,Musica 01684,Artista 027,rock,54,0.6629,0.5761,-6.825,0.0999,0.1956,0.3002,0.3032,0.6682,132.25,205961
trk_01685,Musica 01685,Artista 053,pop,71,0.7611,0.3391,-6.6617,0.1072,0.5733,0.0064,0.1221,0.6317,107.29,151206
trk_01686,Musica 01686,Artista 138,rock,73,0.5021,0.4376,-3.7981,0.0847,0.1235,0.0304,0.3744,0.3911,113.92,286057
trk_01687,Musica 01687,Artista 149,electronic,49,0.6229,0.6744,-3.0518,0.1787,0.201,0.1929,0.3357,0.5743,157.75,220240
trk_01688,Musica 01688,Artista 054,electronic,66,0.6736,0.398,-5.2959,0.0307,0.2746,0.2037,0.2315,0.7016,105.5,269956
trk_01689,Musica 01689,Artista 028,sertanejo,76,0.8841,0.6663,-1.6752,0.0098,0.7195,0.0915,0.0714,0.1793,128.73,217667
trk_01690,Musica 01690,Artista 028,hip-hop,69,0.9012,0.5911,-9.1962,0.2642,0.3492,0.0239,0.3054,0.4399,118.21,315350
trk_01691,Musica 01691,Artista 158,indie,27,0.579,0.2156,-10.6569,0.0398,0.6475,0.214,0.2287,0.4576,122.79,227479
trk_01692,Musica 01692,Artista 230,r&b,69,0.9368,0.9513,-0.8634,0.1327,0.4455,0.0516,0.3157,0.4439,76.08,179965
trk_01693,Musica 01693,Artista 121,rock,73,0.3983,0.6601,-6.5797,0.0898,0.3243,0.0363,0.0455,0.6384,133.1,244935
trk_01694,Musica 01694,Artista 102,indie,33,0.1547,0.4357,-7.0024,0.0864,0.1749,0.0294,0.0692,0.4771,161.35,221959
trk_01695,Musica 01695,Artista 193,funk,70,0.5477,0.6033,-7.6559,0.0217,0.2432,0.0159,0.0916,0.8303,155.2,156631
trk_01696,Musica 01696,Artista 033,electronic,56,0.7944,0.3412,-8.3713,0.0539,0.3541,0.0017,0.0979,0.3653,115.66,170170
trk_01697,Musica 01697,Artista 044,rock,59,0.6502,0.2274,-9.2313,0.1105,0.2934,0.0289,0.3473,0.2139,170.11,220333
trk_01698,Musica 01698,Artista 235,indie,61,0.8426,0.4943,-0.7507,0.2374,0.2884,0.0597,0.0127,0.1048,150.85,288962
trk_01699,Musica 01699,Artista 121,dance,36,0.2801,0.5142,-5.357,0.0512,0.4727,0.1599,0.1416,0.2769,116.63,188976
trk_01700,Musica 01700,Artista 035,funk,61,0.6512,0.5212,-4.5391,0.1011,0.2917,0.0425,0.275,0.288,161.54,271337
trk_01701,Musica 01701,Artista 097,r&b,51,0.4866,0.7944,-9.1226,0.2168,0.1434,0.0191,0.2333,0.4171,116.97,207114
trk_01702,Musica 01702,Artista 245,dance,53,0.6291,0.2605,-9.5776,0.2989,0.1853,0.1925,0.2535,0.4858,132.12,292181
trk_01703,Musica 01703,Artista 197,hip-hop,67,0.5277,0.6744,-7.4717,0.1,0.3494,0.0159,0.1296,0.5251,158.34,319533
trk_01704,Musica 01704,Artista 026,funk,81,0.6366,0.9417,-2.2037,0.0482,0.0549,0.1077,0.2933,0.6197,106.43,227929
trk_01705,Musica 01705,Artista 102,electronic,61,0.5304,0.3259,-9.094,0.1653,0.4583,0.1614,0.0945,0.7571,117.59,185293
trk_01706,Musica 01706,Artista 029,dance,78,0.6191,0.6637,-3.3899,0.0436,0.052,0.0842,0.184,0.2966,78.36,184473
trk_01707,Musica 01707,Artista 152,pop,62,0.887,0.4202,-11.5446,0.0195,0.437,0.0384,0.1591,0.4543,105.11,272304
trk_01708,Musica 01708,Artista 228,hip-hop,69,0.6906,0.5722,-8.7411,0.0701,0.1235,0.0054,0.2185,0.3255,134.2,168964
trk_01709,Musica 01709,Artista 108,latin,55,0.7133,0.2326,-12.0485,0.0174,0.5647,0.0744,0.3366,0.6194,120.49,127965
trk_01710,Musica 01710,Artista 030,rock,67,0.5479,0.7478,-4.7035,0.0165,0.4276,0.1063,0.3611,0.5377,136.88,281383
trk_01711,Musica 01711,Artista 016,indie,65,0.8417,0.7013,-8.2303,0.3571,0.1524,0.0321,0.0361,0.1496,69.5,172303
trk_01712,Musica 01712,Artista 209,hip-hop,70,0.7435,0.6379,-5.7964,0.108,0.5539,0.0063,0.2128,0.7898,129.6,147017
trk_01713,Musica 01713,Artista 136,dance,49,0.7826,0.5418,-10.3157,0.0806,0.5168,0.0076,0.0453,0.4563,98.76,175976
trk_01714,Musica 01714,Artista 060,latin,59,0.7671,0.6113,-10.3514,0.0408,0.8011,0.0467,0.0835,0.094,143.28,206170
trk_01715,Musica 01715,Artista 222,hip-hop,61,0.4202,0.7935,-6.6914,0.3387,0.1877,0.0231,0.2393,0.4039,94.87,152607
trk_01716,Musica 01716,Artista 240,indie,91,0.6366,0.8759,1.0,0.2794,0.2495,0.0924,0.0321,0.9279,144.18,157832
trk_01717,Musica 01717,Artista 149,hip-hop,56,0.7314,0.528,-10.4457,0.0709,0.3552,0.0131,0.0711,0.2018,83.28,229795
trk_01718,Musica 01718,Artista 024,sertanejo,59,0.5608,0.2802,-7.7427,0.2688,0.0554,0.0002,0.0635,0.2247,128.61,189640
trk_01719,Musica 01719,Artista 211,funk,57,0.6463,0.3631,-5.1932,0.0274,0.4003,0.2156,0.0573,0.314,120.53,240584
trk_01720,Musica 01720,Artista 203,latin,42,0.6356,0.3645,-6.0263,0.0387,0.2431,0.0229,0.1702,0.3256,125.91,248813
trk_01721,Musica 01721,Artista 012,pop,73,0.8025,0.7737,-7.1176,0.0745,0.5981,0.1169,0.344,0.7809,114.67,185822
trk_01722,Musica 01722,Artista 245,rock,64,0.8257,0.8849,-7.2274,0.3931,0.3441,0.1164,0.1755,0.4796,140.79,208502
trk_01723,Musica 01723,Artista 171,funk,45,0.8521,0.2498,-7.0255,0.0121,0.0978,0.0917,0.2321,0.6288,127.32,259779
trk_01724,Musica 01724,Artista 044,sertanejo,71,0.7778,0.5135,-2.2731,0.1493,0.4376,0.0353,0.3751,0.5487,124.45,279423
trk_01725,Musica 01725,Artista 143,electronic,65,0.7303,0.2389,-8.4974,0.0949,0.0431,0.0195,0.0513,0.6676,122.24,90844
trk_01726,Musica 01726,Artista 142,pop,57,0.8248,0.9083,-2.757,0.0492,0.2737,0.0144,0.3146,0.6073,91.61,139857
trk_01727,Musica 01727,Artista 028,hip-hop,48,0.5198,0.2506,-7.2201,0.1035,0.1408,0.0591,0.346,0.042,127.7,227137
trk_01728,Musica 01728,Artista 180,latin,88,0.9344,0.756,0.4515,0.0107,0.3348,0.1493,0.1928,0.5696,97.84,218256
trk_01729,Musica 01729,Artista 039,pop,65,0.627,0.7092,-8.2508,0.1347,0.1624,0.0648,0.0772,0.2832,146.1,201908
trk_01730,Musica 01730,Artista 019,hip-hop,52,0.8768,0.1926,-3.9546,0.0226,0.6696,0.2123,0.2674,0.2498,112.53,196914
trk_01731,Musica 01731,Artista 177,r&b,48,0.4901,0.3248,-10.1642,0.0497,0.0641,0.288,0.0769,0.6481,118.28,174981
trk_01732,Musica 01732,Artista 166,pop,84,0.7343,0.52,-6.77,0.0564,0.2858,0.0671,0.2279,0.7885,144.42,295385
trk_01733,Musica 01733,Artista 100,indie,80,0.8464,0.5397,-2.188,0.0032,0.3004,0.0074,0.0846,0.3105,107.53,162725
trk_01734,Musica 01734,Artista 197,rock,77,0.6143,0.6863,-2.0505,0.1445,0.3816,0.0782,0.2111,0.5876,108.77,211582
trk_01735,Musica 01735,Artista 143,latin,63,0.4321,0.5494,-9.6752,0.1362,0.2421,0.0466,0.3105,0.5177,120.55,211920
trk_01736,Musica 01736,Artista 068,indie,57,0.2515,0.4063,-6.1949,0.2614,0.4327,0.185,0.0828,0.5004,147.21,262274
trk_01737,Musica 01737,Artista 244,latin,53,0.4211,0.4973,-2.3452,0.0813,0.2391,0.1725,0.0539,0.5461,142.19,255819
trk_01738,Musica 01738,Artista 057,rock,75,0.7253,0.5151,-3.92,0.251,0.4229,0.0105,0.0501,0.4855,132.24,216555
trk_01739,Musica 01739,Artista 115,sertanejo,66,0.9033,0.594,-9.0744,0.0609,0.7156,0.2239,0.0224,0.5292,81.39,203912
trk_01740,Musica 01740,Artista 237,indie,28,0.4561,0.5001,-6.6191,0.0475,0.5192,0.0028,0.1995,0.4605,145.91,166875
trk_01741,Musica 01741,Artista 014,rock,48,0.3318,0.0658,-6.4862,0.1792,0.2264,0.0362,0.1525,0.0913,96.42,280441
trk_01742,Musica 01742,Artista 174,rock,88,0.6082,0.6415,-5.878,0.0226,0.1132,0.0258,0.0831,0.5718,123.98,124461
trk_01743,Musica 01743,Artista 238,pop,54,0.4923,0.6249,-8.9183,0.2466,0.8876,0.1419,0.1913,0.2556,160.5,164144
trk_01744,Musica 01744,Artista 125,dance,73,0.3971,0.5719,-5.0196,0.0756,0.436,0.095,0.2451,0.6266,102.63,263019
trk_01745,Musica 01745,Artista 050,funk,75,0.4548,0.7766,1.0,0.0451,0.1709,0.1791,0.0671,0.6414,143.76,164341
trk_01746,Musica 01746,Artista 186,funk,68,0.8681,0.536,-5.3688,0.0656,0.4836,0.0942,0.0017,0.585,115.79,249969
trk_01747,Musica 01747,Artista 234,indie,38,0.4104,0.774,-9.8988,0.1045,0.7695,0.1989,0.1034,0.4485,80.85,287320
trk_01748,Musica 01748,Artista 125,sertanejo,74,0.8987,0.729,-8.7042,0.2873,0.3953,0.048,0.1768,0.4632,142.73,278208
trk_01749,Musica 01749,Artista 040,electronic,66,0.5775,0.7201,-1.5899,0.0681,0.2309,0.0207,0.1277,0.4808,114.23,181739
trk_01750,Musica 01750,Artista 235,electronic,76,0.7197,0.7195,-3.2176,0.0212,0.2091,0.1237,0.1574,0.652,106.56,196245
trk_01751,Musica 01751,Artista 082,funk,76,0.4705,0.9482,-2.3137,0.0027,0.6317,0.06,0.0678,0.7913,143.9,161748
trk_01752,Musica 01752,Artista 242,rock,79,0.7813,0.8288,-2.4707,0.0886,0.1137,0.0112,0.2303,0.3677,129.86,224371
trk_01753,Musica 01753,Artista 102,latin,83,0.4536,0.3378,-1.2659,0.1984,0.1844,0.0565,0.2129,0.6314,102.94,302099
trk_01754,Musica 01754,Artista 101,latin,75,0.7432,0.7191,-2.6535,0.0787,0.518,0.0162,0.1015,0.6033,83.99,217888
trk_01755,Musica 01755,Artista 173,hip-hop,70,0.7147,0.8058,-5.096,0.105,0.3823,0.2248,0.1302,0.3863,116.72,216400
trk_01756,Musica 01756,Artista 050,sertanejo,65,0.8581,0.3392,-7.2155,0.1653,0.4823,0.0936,0.2426,0.5942,111.98,223568
trk_01757,Musica 01757,Artista 238,pop,70,0.4197,0.2188,-5.8215,0.0919,0.322,0.17,0.451,0.5905,121.55,210533
trk_01758,Musica 01758,Artista 048,dance,49,0.4603,0.5456,-12.0766,0.0856,0.576,0.0371,0.2865,0.3759,130.2,248597
trk_01759,Musica 01759,Artista 172,r&b,57,0.6944,0.5804,1.0,0.2299,0.2416,0.0592,0.3528,0.5658,145.85,137483
trk_01760,Musica 01760,Artista 076,r&b,62,0.8681,0.5485,-6.4551,0.0424,0.3152,0.0346,0.3335,0.5523,146.43,223351
trk_01761,Musica 01761,Artista 149,hip-hop,58,0.3031,0.7282,-7.9926,0.0814,0.3779,0.0025,0.1366,0.1867,202.32,251868
trk_01762,Musica 01762,Artista 181,pop,70,0.7334,0.5594,-5.5411,0.0679,0.2787,0.0304,0.1825,0.7195,130.95,269458
trk_01763,Musica 01763,Artista 089,rock,61,0.6166,0.9143,-5.5364,0.1784,0.3727,0.2937,0.4194,0.4416,95.88,294032
trk_01764,Musica 01764,Artista 003,pop,67,0.6548,0.2152,-0.7758,0.0478,0.4857,0.0395,0.2793,0.3138,125.18,177263
trk_01765,Musica 01765,Artista 227,pop,66,0.4902,0.6002,-5.0934,0.0459,0.2144,0.0336,0.5541,0.3103,109.79,169120
trk_01766,Musica 01766,Artista 054,pop,54,0.7504,0.7946,-3.2565,0.0085,0.7287,0.0061,0.0162,0.7288,93.43,195662
trk_01767,Musica 01767,Artista 243,dance,71,0.5615,0.9208,-1.2555,0.184,0.516,0.0003,0.1052,0.504,110.5,257069
trk_01768,Musica 01768,Artista 178,pop,58,0.4748,0.573,-7.2365,0.1138,0.3085,0.1498,0.2865,0.5733,178.27,143238
trk_01769,Musica 01769,Artista 237,pop,54,0.4355,0.5736,-5.6177,0.02,0.6564,0.0129,0.1097,0.4795,113.7,227699
trk_01770,Musica 01770,Artista 232,latin,58,0.7123,0.512,-4.759,0.0792,0.7834,0.0714,0.2697,0.6394,156.33,229549
trk_01771,Musica 01771,Artista 014,sertanejo,76,0.613,0.87,-2.096,0.3203,0.138,0.1831,0.0594,0.732,148.25,186608
trk_01772,Musica 01772,Artista 247,indie,42,0.306,0.6142,-8.8346,0.1943,0.6306,0.0773,0.0245,0.7312,129.23,255149
trk_01773,Musica 01773,Artista 096,funk,58,0.3807,0.4463,-8.404,0.1618,0.0485,0.0108,0.4708,0.6499,148.09,146691
trk_01774,Musica 01774,Artista 017,latin,48,0.4436,0.6039,-14.3116,0.1808,0.2565,0.0313,0.0917,0.5627,133.18,287547
trk_01775,Musica 01775,Artista 159,funk,70,0.6176,0.9173,-5.594,0.0045,0.3191,0.0346,0.1241,0.6335,88.48,248051
trk_01776,Musica 01776,Artista 160,electronic,58,0.6891,0.738,-3.9385,0.0961,0.5806,0.1386,0.0559,0.4611,135.05,204138
trk_01777,Musica 01777,Artista 161,funk,69,0.8963,0.4669,-2.6456,0.2357,0.0666,0.2885,0.1237,0.596,123.25,148918
trk_01778,Musica 01778,Artista 234,electronic,58,0.8911,0.6529,-2.8393,0.3223,0.2958,0.4698,0.4409,0.7587,78.03,214644
trk_01779,Musica 01779,Artista 159,hip-hop,36,0.5525,0.4349,-8.6197,0.1718,0.6106,0.106,0.0838,0.2724,124.86,246723
trk_01780,Musica 01780,Artista 049,electronic,55,0.5264,0.7017,-6.0439,0.1657,0.3286,0.1118,0.3905,0.4066,120.12,187821
trk_01781,Musica 01781,Artista 055,pop,87,0.7879,0.8948,-1.0033,0.0722,0.0607,0.0089,0.1499,0.6313,127.18,115946
trk_01782,Musica 01782,Artista 161,indie,55,0.7845,0.6969,-5.8682,0.0631,0.2443,0.0194,0.4217,0.2976,189.93,172634
trk_01783,Musica 01783,Artista 161,rock,67,0.8149,0.5268,-6.3628,0.0299,0.5722,0.0006,0.1257,0.2146,164.57,346549
trk_01784,Musica 01784,Artista 220,pop,86,0.8754,0.8643,0.2937,0.2565,0.2927,0.1456,0.4706,0.4982,126.67,237674
trk_01785,Musica 01785,Artista 094,rock,65,0.5663,0.7118,-2.1489,0.0396,0.278,0.0094,0.0935,0.315,147.55,200918
trk_01786,Musica 01786,Artista 041,latin,63,0.5683,0.6032,-8.3173,0.0476,0.5336,0.1393,0.2212,0.6732,110.36,348942
trk_01787,Musica 01787,Artista 176,hip-hop,78,0.8975,0.6808,-6.6445,0.0915,0.5355,0.0068,0.1517,0.7944,103.94,264709
trk_01788,Musica 01788,Artista 022,funk,62,0.5017,0.0841,-2.3533,0.0031,0.1653,0.0327,0.1389,0.2526,141.35,308652
trk_01789,Musica 01789,Artista 164,latin,69,0.6409,0.8457,-2.8332,0.0727,0.1955,0.0127,0.2118,0.5607,112.49,235370
trk_01790,Musica 01790,Artista 039,pop,82,0.8995,0.4312,-2.0347,0.021,0.1221,0.0406,0.1724,0.8586,130.03,264337
trk_01791,Musica 01791,Artista 148,indie,44,0.6342,0.8365,-7.6779,0.0396,0.4142,0.2212,0.2487,0.1944,103.87,227570
trk_01792,Musica 01792,Artista 045,hip-hop,73,0.6412,0.8804,-2.2699,0.3737,0.1973,0.1072,0.3852,0.2148,122.96,175144
trk_01793,Musica 01793,Artista 083,rock,60,0.594,0.6538,-2.8724,0.1123,0.0266,0.0783,0.6783,0.4027,138.89,208925
trk_01794,Musica 01794,Artista 220,funk,84,0.6999,0.6143,-1.2136,0.1213,0.0303,0.1093,0.1864,0.261,149.46,222073
trk_01795,Musica 01795,Artista 108,r&b,61,0.6825,0.4618,-1.8143,0.2182,0.5623,0.1387,0.0584,0.4407,106.85,211635
trk_01796,Musica 01796,Artista 035,rock,68,0.4282,0.5196,-6.897,0.1941,0.3128,0.0581,0.35,0.5191,166.42,180666
trk_01797,Musica 01797,Artista 106,sertanejo,73,0.6726,0.4758,-4.8119,0.1556,0.1642,0.0949,0.138,0.4813,130.67,201891
trk_01798,Musica 01798,Artista 038,rock,80,0.6735,0.5564,-6.1321,0.3772,0.281,0.0281,0.0272,0.3758,122.71,194636
trk_01799,Musica 01799,Artista 174,sertanejo,82,0.504,0.5892,-3.1479,0.4467,0.4557,0.0014,0.1466,0.6349,129.48,190749
trk_01800,Musica 01800,Artista 096,sertanejo,65,0.8268,0.5956,-9.9748,0.0417,0.2417,0.2172,0.2291,0.759,124.9,287849
trk_01801,Musica 01801,Artista 120,sertanejo,72,0.9743,0.3924,-12.4623,0.0231,0.4843,0.0918,0.3155,0.3171,129.12,230579
trk_01802,Musica 01802,Artista 094,sertanejo,68,0.673,0.3874,-5.3507,0.1329,0.4194,0.1529,0.2684,0.4526,131.26,146969
trk_01803,Musica 01803,Artista 113,pop,57,0.8645,0.3464,-6.5009,0.1172,0.3755,0.025,0.0088,0.7049,122.89,143008
trk_01804,Musica 01804,Artista 072,funk,55,0.5193,0.8011,-3.3225,0.1329,0.2703,0.0483,0.1724,0.3859,159.15,195641
trk_01805,Musica 01805,Artista 139,funk,75,0.8602,0.7215,-5.6215,0.291,0.1764,0.0442,0.1284,0.7897,122.19,167622
trk_01806,Musica 01806,Artista 062,funk,53,0.7325,0.5094,-2.1841,0.1077,0.1969,0.0851,0.3216,0.0537,82.81,202995
trk_01807,Musica 01807,Artista 001,pop,78,0.7686,0.7747,-2.6831,0.022,0.3689,0.0067,0.033,0.6413,165.95,316800
trk_01808,Musica 01808,Artista 157,electronic,64,0.5572,0.8215,-5.6034,0.1289,0.7506,0.0936,0.1071,0.5553,130.87,178114
trk_01809,Musica 01809,Artista 171,hip-hop,50,0.5861,0.6746,-5.2922,0.1892,0.4603,0.0344,0.4375,0.1358,85.5,163556
trk_01810,Musica 01810,Artista 119,pop,53,0.3663,0.7017,-10.539,0.0385,0.3099,0.0087,0.3372,0.7648,96.96,234757
trk_01811,Musica 01811,Artista 032,rock,70,0.5782,0.8951,1.0,0.0592,0.4713,0.1592,0.0757,0.2573,115.73,175357
trk_01812,Musica 01812,Artista 104,electronic,47,0.6119,0.7392,-5.3496,0.111,0.4044,0.0661,0.1885,0.4976,132.8,117958
trk_01813,Musica 01813,Artista 002,indie,42,0.6508,0.4428,-4.0328,0.1403,0.1095,0.0301,0.5428,0.6212,55.0,200351
trk_01814,Musica 01814,Artista 228,rock,53,0.6958,0.3771,-5.4554,0.4539,0.159,0.1803,0.293,0.6036,55.0,132401
trk_01815,Musica 01815,Artista 239,latin,60,0.6518,0.8316,-4.1334,0.2524,0.034,0.0039,0.1743,0.7285,123.36,168921
trk_01816,Musica 01816,Artista 164,sertanejo,66,0.6837,0.8139,-3.5026,0.0416,0.501,0.0495,0.1209,0.5621,156.52,234887
trk_01817,Musica 01817,Artista 176,indie,27,0.4536,0.1862,-14.3139,0.1789,0.2214,0.0043,0.4981,0.4265,156.05,142741
trk_01818,Musica 01818,Artista 034,electronic,70,0.3308,0.6297,-2.9411,0.0288,0.2685,0.0217,0.3029,0.4427,95.13,266359
